resolution_id,width_px,height_px,run_id,camera_id,height_gt_mm,frame_index,qc_excluded,n_expected_markers_detected,complete_five_marker_detection,resize_latency_median_ms_excluded_from_pipeline,resize_latency_p95_ms_excluded_from_pipeline,detection_latency_median_ms,detection_latency_p95_ms,detection_timing_repeats
r480x300,480,300,20260808_162715,ihawk1,35.0,3,0,5,1,0.6031,0.60932,3.042,4.308159999999999,5
r320x200,320,200,20260808_162715,ihawk1,35.0,3,0,3,0,0.0348,0.03864,1.9002,2.11828,5
r240x150,240,150,20260808_162715,ihawk1,35.0,3,0,2,0,0.4214,0.43126,1.3582,1.39622,5
r160x100,160,100,20260808_162715,ihawk1,35.0,3,0,0,0,0.1919,0.20142000000000002,2.4539,3.10576,5
r640x400,640,400,20260808_162715,ihawk1,40.0,1,0,5,1,0.0,0.0,4.9922,5.6369,5
r480x300,480,300,20260808_162715,ihawk1,40.0,1,0,4,0,0.8207,0.9429,3.7418,4.33996,5
r320x200,320,200,20260808_162715,ihawk1,40.0,1,0,3,0,0.0351,0.03784,1.9642,2.24314,5
r240x150,240,150,20260808_162715,ihawk1,40.0,1,0,2,0,0.4254,0.42748,1.445,1.66978,5
r160x100,160,100,20260808_162715,ihawk1,40.0,1,0,0,0,0.1579,0.17062,2.4572,3.1609599999999998,5
r640x400,640,400,20260808_162715,ihawk1,40.0,2,0,5,1,0.0,0.0,5.3018,5.94042,5
r480x300,480,300,20260808_162715,ihawk1,40.0,2,0,4,0,0.5954,0.61728,3.5488,3.98952,5
r320x200,320,200,20260808_162715,ihawk1,40.0,2,0,3,0,0.0395,0.05914,2.1023,2.5736399999999997,5
r240x150,240,150,20260808_162715,ihawk1,40.0,2,0,2,0,0.5684,0.80158,1.4911,2.15048,5
r160x100,160,100,20260808_162715,ihawk1,40.0,2,0,0,0,0.1938,0.19820000000000002,2.3944,2.66142,5
r640x400,640,400,20260808_162715,ihawk1,40.0,3,0,5,1,0.0,0.0,6.312,6.68302,5
r480x300,480,300,20260808_162715,ihawk1,40.0,3,0,4,0,0.6269,0.7339399999999999,3.2255,3.61576,5
r320x200,320,200,20260808_162715,ihawk1,40.0,3,0,3,0,0.035,0.048839999999999995,2.1507,3.29492,5
r240x150,240,150,20260808_162715,ihawk1,40.0,3,0,2,0,0.4209,0.42538,1.4523,1.64824,5
r160x100,160,100,20260808_162715,ihawk1,40.0,3,0,0,0,0.1575,0.19161999999999998,2.4038,2.78486,5
r640x400,640,400,20260808_162715,ihawk1,45.0,1,0,5,1,0.0,0.0,5.6529,6.39022,5
r480x300,480,300,20260808_162715,ihawk1,45.0,1,0,4,0,0.7097,1.0990399999999998,3.2747,3.87674,5
r320x200,320,200,20260808_162715,ihawk1,45.0,1,0,4,0,0.0762,0.09166,1.9284,2.31442,5
r240x150,240,150,20260808_162715,ihawk1,45.0,1,0,2,0,0.4249,0.49526,1.2996,1.35564,5
r160x100,160,100,20260808_162715,ihawk1,45.0,1,0,0,0,0.2623,0.40064,2.2638,3.0877199999999996,5
r640x400,640,400,20260808_162715,ihawk1,45.0,2,0,5,1,0.0,0.0,5.5288,5.851520000000001,5
r480x300,480,300,20260808_162715,ihawk1,45.0,2,0,5,1,0.6622,1.32754,3.299,3.76526,5
r320x200,320,200,20260808_162715,ihawk1,45.0,2,0,4,0,0.0347,0.0383,1.9823,2.64718,5
r240x150,240,150,20260808_162715,ihawk1,45.0,2,0,2,0,0.4316,0.4412,1.3581,1.55846,5
r160x100,160,100,20260808_162715,ihawk1,45.0,2,0,0,0,0.159,0.16968,2.1376,2.9461599999999994,5
r640x400,640,400,20260808_162715,ihawk1,45.0,3,0,5,1,0.0,0.0,5.4661,6.35808,5
r480x300,480,300,20260808_162715,ihawk1,45.0,3,0,4,0,0.6717,0.78006,3.8384,4.55052,5
r320x200,320,200,20260808_162715,ihawk1,45.0,3,0,4,0,0.041,0.04776,2.7613,3.0670800000000003,5
r240x150,240,150,20260808_162715,ihawk1,45.0,3,0,2,0,0.525,0.7418399999999999,1.3183,1.3713,5
r160x100,160,100,20260808_162715,ihawk1,45.0,3,0,0,0,0.2005,0.58598,2.1761,2.67314,5
r640x400,640,400,20260808_162715,ihawk1,50.0,1,0,5,1,0.0,0.0,5.6936,6.6921,5
r480x300,480,300,20260808_162715,ihawk1,50.0,1,0,4,0,0.8246,0.9528,4.0539,4.82452,5
r320x200,320,200,20260808_162715,ihawk1,50.0,1,0,5,1,0.0355,0.04038,2.1155,3.2401199999999997,5
r240x150,240,150,20260808_162715,ihawk1,50.0,1,0,3,0,0.4437,0.7375999999999999,1.423,1.4717,5
r160x100,160,100,20260808_162715,ihawk1,50.0,1,0,0,0,0.1643,0.1695,2.5492,3.17582,5
r640x400,640,400,20260808_162715,ihawk1,50.0,2,0,5,1,0.0,0.0,5.2498,5.73884,5
r480x300,480,300,20260808_162715,ihawk1,50.0,2,0,4,0,0.6019,0.60732,3.1188,4.9711799999999995,5
r320x200,320,200,20260808_162715,ihawk1,50.0,2,0,5,1,0.0348,0.05422,2.0818,2.5318799999999997,5
r240x150,240,150,20260808_162715,ihawk1,50.0,2,0,3,0,0.4292,0.43544,1.4295,1.92534,5
r160x100,160,100,20260808_162715,ihawk1,50.0,2,0,0,0,0.1645,0.16732,2.6728,3.2001,5
r640x400,640,400,20260808_162715,ihawk1,50.0,3,0,5,1,0.0,0.0,4.9412,5.7776,5
r480x300,480,300,20260808_162715,ihawk1,50.0,3,0,5,1,0.6258,1.02436,3.4819,3.9978799999999994,5
r320x200,320,200,20260808_162715,ihawk1,50.0,3,0,5,1,0.0348,0.0361,2.0361,2.2912399999999997,5
r240x150,240,150,20260808_162715,ihawk1,50.0,3,0,3,0,0.4215,0.48584,1.3893,1.65238,5
r160x100,160,100,20260808_162715,ihawk1,50.0,3,0,0,0,0.1566,0.16662,2.4402,3.35906,5
r640x400,640,400,20260808_162715,ihawk2,0.0,1,0,5,1,0.0,0.0,4.076,5.22624,5
r480x300,480,300,20260808_162715,ihawk2,0.0,1,0,5,1,0.6014,0.6115999999999999,2.7224,3.0926799999999997,5
r320x200,320,200,20260808_162715,ihawk2,0.0,1,0,5,1,0.0346,0.0369,1.6945,2.38062,5
r240x150,240,150,20260808_162715,ihawk2,0.0,1,0,4,0,0.4216,0.42566000000000004,1.2223,1.31124,5
r160x100,160,100,20260808_162715,ihawk2,0.0,1,0,2,0,0.1911,0.38356,1.9486,2.56308,5
r640x400,640,400,20260808_162715,ihawk2,0.0,2,0,5,1,0.0,0.0,4.8455,5.4923399999999996,5
r480x300,480,300,20260808_162715,ihawk2,0.0,2,0,5,1,0.6074,0.68712,2.7519,3.7991,5
r320x200,320,200,20260808_162715,ihawk2,0.0,2,0,5,1,0.0509,0.06032,1.9469,2.19374,5
r240x150,240,150,20260808_162715,ihawk2,0.0,2,0,4,0,0.4167,0.4486,1.213,1.2655800000000001,5
r160x100,160,100,20260808_162715,ihawk2,0.0,2,0,2,0,0.2109,0.2197,2.5604,2.9868200000000003,5
r640x400,640,400,20260808_162715,ihawk2,0.0,3,0,5,1,0.0,0.0,4.1962,5.3213799999999996,5
r480x300,480,300,20260808_162715,ihawk2,0.0,3,0,5,1,0.6115,0.61804,2.7966,3.74526,5
r320x200,320,200,20260808_162715,ihawk2,0.0,3,0,5,1,0.0344,0.039,1.7054,2.21076,5
r240x150,240,150,20260808_162715,ihawk2,0.0,3,0,4,0,0.4146,0.42488000000000004,1.2879,1.5671599999999999,5
r160x100,160,100,20260808_162715,ihawk2,0.0,3,0,2,0,0.1577,0.17212,1.8775,2.50908,5
r640x400,640,400,20260808_162715,ihawk2,5.0,1,0,5,1,0.0,0.0,4.1644,4.8007599999999995,5
r480x300,480,300,20260808_162715,ihawk2,5.0,1,0,5,1,0.6034,0.60632,2.851,3.4193000000000002,5
r320x200,320,200,20260808_162715,ihawk2,5.0,1,0,5,1,0.0433,0.0482,1.7717,1.8882999999999999,5
r240x150,240,150,20260808_162715,ihawk2,5.0,1,0,5,1,0.4169,0.42716,1.2457,2.6634999999999995,5
r160x100,160,100,20260808_162715,ihawk2,5.0,1,0,1,0,0.1557,0.16762,2.0584,2.39282,5
r640x400,640,400,20260808_162715,ihawk2,5.0,2,0,5,1,0.0,0.0,4.2118,5.75592,5
r480x300,480,300,20260808_162715,ihawk2,5.0,2,0,5,1,0.7001,0.84556,3.8503,3.90192,5
r320x200,320,200,20260808_162715,ihawk2,5.0,2,0,5,1,0.0482,0.058199999999999995,2.5058,2.7813,5
r240x150,240,150,20260808_162715,ihawk2,5.0,2,0,5,1,0.5588,0.96812,1.212,1.3021200000000002,5
r160x100,160,100,20260808_162715,ihawk2,5.0,2,0,1,0,0.1594,0.16652,1.9301,2.64692,5
r640x400,640,400,20260808_162715,ihawk2,5.0,3,0,5,1,0.0,0.0,4.4397,4.7560199999999995,5
r480x300,480,300,20260808_162715,ihawk2,5.0,3,0,5,1,0.7408,0.87,3.1601,3.82934,5
r320x200,320,200,20260808_162715,ihawk2,5.0,3,0,5,1,0.0423,0.045899999999999996,2.7394,2.99562,5
r240x150,240,150,20260808_162715,ihawk2,5.0,3,0,5,1,0.4249,0.46282,1.231,1.4316799999999998,5
r160x100,160,100,20260808_162715,ihawk2,5.0,3,0,1,0,0.156,0.17552,1.7405,2.2034000000000002,5
r640x400,640,400,20260808_162715,ihawk2,10.0,1,0,5,1,0.0,0.0,4.8358,6.0415399999999995,5
r480x300,480,300,20260808_162715,ihawk2,10.0,1,0,5,1,0.6417,0.7506,3.123,3.75386,5
r320x200,320,200,20260808_162715,ihawk2,10.0,1,0,5,1,0.0357,0.04082,1.8783,2.1108,5
r240x150,240,150,20260808_162715,ihawk2,10.0,1,0,4,0,0.4171,0.42688,1.2437,1.45232,5
r160x100,160,100,20260808_162715,ihawk2,10.0,1,0,1,0,0.1573,0.16556,2.0219,2.15536,5
r640x400,640,400,20260808_162715,ihawk2,10.0,2,0,5,1,0.0,0.0,4.9462,5.31408,5
r480x300,480,300,20260808_162715,ihawk2,10.0,2,0,5,1,0.6045,0.64678,3.6652,4.6268,5
r320x200,320,200,20260808_162715,ihawk2,10.0,2,0,5,1,0.0352,0.03828,1.9421,2.49904,5
r240x150,240,150,20260808_162715,ihawk2,10.0,2,0,4,0,0.4124,0.424,1.1902,1.2448599999999999,5
r160x100,160,100,20260808_162715,ihawk2,10.0,2,0,1,0,0.1578,0.17924,2.0796,2.1288,5
r640x400,640,400,20260808_162715,ihawk2,10.0,3,0,5,1,0.0,0.0,4.8609,5.83068,5
r480x300,480,300,20260808_162715,ihawk2,10.0,3,0,5,1,0.6307,0.64058,3.1424,3.9206999999999996,5
r320x200,320,200,20260808_162715,ihawk2,10.0,3,0,5,1,0.0388,0.05148,1.8781,1.9454,5
r240x150,240,150,20260808_162715,ihawk2,10.0,3,0,4,0,0.4166,0.41952,1.2303,1.26094,5
r160x100,160,100,20260808_162715,ihawk2,10.0,3,0,1,0,0.2084,0.27471999999999996,2.0264,4.195799999999999,5
r640x400,640,400,20260808_162715,ihawk2,15.0,1,0,5,1,0.0,0.0,4.4912,5.1186799999999995,5
r480x300,480,300,20260808_162715,ihawk2,15.0,1,0,5,1,0.6346,0.63944,2.7623,2.9673,5
r320x200,320,200,20260808_162715,ihawk2,15.0,1,0,5,1,0.0348,0.03606,1.7718,2.05356,5
r240x150,240,150,20260808_162715,ihawk2,15.0,1,0,4,0,0.4157,0.44667999999999997,1.1583,1.8762599999999998,5
r160x100,160,100,20260808_162715,ihawk2,15.0,1,0,2,0,0.155,0.19838,1.7874,2.49238,5
r640x400,640,400,20260808_162715,ihawk2,15.0,2,0,5,1,0.0,0.0,5.0082,5.06478,5
r480x300,480,300,20260808_162715,ihawk2,15.0,2,0,5,1,0.5991,0.60546,2.7883,3.0789,5
r320x200,320,200,20260808_162715,ihawk2,15.0,2,0,5,1,0.0347,0.040279999999999996,1.8502,2.58924,5
r240x150,240,150,20260808_162715,ihawk2,15.0,2,0,4,0,0.5472,0.82184,1.1227,1.18694,5
r160x100,160,100,20260808_162715,ihawk2,15.0,2,0,2,0,0.1578,0.16758,1.7488,1.92002,5
r640x400,640,400,20260808_162715,ihawk2,15.0,3,0,5,1,0.0,0.0,4.4492,5.67634,5
r480x300,480,300,20260808_162715,ihawk2,15.0,3,0,5,1,0.6017,0.77812,3.0029,3.61074,5
r320x200,320,200,20260808_162715,ihawk2,15.0,3,0,5,1,0.0347,0.03638,1.7931,3.10122,5
r240x150,240,150,20260808_162715,ihawk2,15.0,3,0,4,0,0.4136,0.42144,1.1539,1.6790399999999999,5
r160x100,160,100,20260808_162715,ihawk2,15.0,3,0,2,0,0.1564,0.16618,1.659,1.7458200000000001,5
r640x400,640,400,20260808_162715,ihawk2,20.0,1,0,5,1,0.0,0.0,4.8023,5.96214,5
r480x300,480,300,20260808_162715,ihawk2,20.0,1,0,5,1,0.6019,0.60648,3.1119,4.0491600000000005,5
r320x200,320,200,20260808_162715,ihawk2,20.0,1,0,5,1,0.0349,0.03892,1.7714,1.81882,5
r240x150,240,150,20260808_162715,ihawk2,20.0,1,0,2,0,0.4279,0.45432,1.2378,1.29548,5
r160x100,160,100,20260808_162715,ihawk2,20.0,1,0,3,0,0.157,0.16726,1.7027,1.96268,5
r640x400,640,400,20260808_162715,ihawk2,20.0,2,0,5,1,0.0,0.0,4.3116,5.388920000000001,5
r480x300,480,300,20260808_162715,ihawk2,20.0,2,0,5,1,0.6119,0.75388,3.4485,3.76248,5
r320x200,320,200,20260808_162715,ihawk2,20.0,2,0,5,1,0.0353,0.03814,1.8085,2.1940399999999998,5
r240x150,240,150,20260808_162715,ihawk2,20.0,2,0,2,0,0.4223,0.43182000000000004,1.2287,1.5024199999999999,5
r160x100,160,100,20260808_162715,ihawk2,20.0,2,0,3,0,0.1605,0.1671,1.7814,1.9290399999999999,5
r640x400,640,400,20260808_162715,ihawk2,20.0,3,0,5,1,0.0,0.0,4.2649,5.411199999999999,5
r480x300,480,300,20260808_162715,ihawk2,20.0,3,0,5,1,0.5996,0.6073799999999999,3.427,4.2306799999999996,5
r320x200,320,200,20260808_162715,ihawk2,20.0,3,0,5,1,0.0348,0.03816,2.0826,2.21086,5
r240x150,240,150,20260808_162715,ihawk2,20.0,3,0,2,0,0.4258,0.44846,1.2394,1.6747199999999998,5
r160x100,160,100,20260808_162715,ihawk2,20.0,3,0,3,0,0.1575,0.17036,1.979,2.63026,5
r640x400,640,400,20260808_162715,ihawk2,25.0,1,0,5,1,0.0,0.0,4.6624,4.92046,5
r480x300,480,300,20260808_162715,ihawk2,25.0,1,0,5,1,0.6039,0.72128,2.9109,3.92514,5
r320x200,320,200,20260808_162715,ihawk2,25.0,1,0,5,1,0.0351,0.04028,1.7078,1.7555200000000002,5
r240x150,240,150,20260808_162715,ihawk2,25.0,1,0,2,0,0.4152,0.4331,1.1982,1.2426599999999999,5
r160x100,160,100,20260808_162715,ihawk2,25.0,1,0,3,0,0.1594,0.16546,1.6712,1.7922399999999998,5
r640x400,640,400,20260808_162715,ihawk2,25.0,2,0,5,1,0.0,0.0,4.393,5.2485599999999994,5
r480x300,480,300,20260808_162715,ihawk2,25.0,2,0,5,1,0.6669,0.70742,3.0225,3.49348,5
r320x200,320,200,20260808_162715,ihawk2,25.0,2,0,5,1,0.0348,0.0378,1.7195,2.13204,5
r240x150,240,150,20260808_162715,ihawk2,25.0,2,0,2,0,0.42,0.4338,1.1809,1.2355800000000001,5
r160x100,160,100,20260808_162715,ihawk2,25.0,2,0,3,0,0.2071,0.2296,1.4669,1.52014,5
r640x400,640,400,20260808_162715,ihawk2,25.0,3,0,5,1,0.0,0.0,4.2721,4.6295,5
r480x300,480,300,20260808_162715,ihawk2,25.0,3,0,5,1,0.6108,0.86334,2.9409,3.42626,5
r320x200,320,200,20260808_162715,ihawk2,25.0,3,0,5,1,0.0352,0.037380000000000004,1.9174,2.2681199999999997,5
r240x150,240,150,20260808_162715,ihawk2,25.0,3,0,2,0,0.4157,0.42766,1.2122,1.41916,5
r160x100,160,100,20260808_162715,ihawk2,25.0,3,0,3,0,0.1595,0.17114,1.5646,1.61544,5
r640x400,640,400,20260808_162715,ihawk2,30.0,1,0,5,1,0.0,0.0,4.5055,4.70128,5
r480x300,480,300,20260808_162715,ihawk2,30.0,1,0,5,1,0.5997,0.6052,2.8425,3.5774999999999997,5
r320x200,320,200,20260808_162715,ihawk2,30.0,1,0,4,0,0.0383,0.044039999999999996,1.7523,2.15992,5
r240x150,240,150,20260808_162715,ihawk2,30.0,1,0,4,0,0.416,0.42542,1.2227,1.85682,5
r160x100,160,100,20260808_162715,ihawk2,30.0,1,0,1,0,0.1558,0.16716,1.818,2.05608,5
r640x400,640,400,20260808_162715,ihawk2,30.0,2,0,5,1,0.0,0.0,4.2447,4.764,5
r480x300,480,300,20260808_162715,ihawk2,30.0,2,0,5,1,0.5997,0.61114,2.7606,3.55192,5
r320x200,320,200,20260808_162715,ihawk2,30.0,2,0,4,0,0.035,0.03636,1.8006,2.61634,5
r240x150,240,150,20260808_162715,ihawk2,30.0,2,0,4,0,0.4199,0.42764,1.3318,1.5536999999999999,5
r160x100,160,100,20260808_162715,ihawk2,30.0,2,0,0,0,0.1558,0.173,1.7936,1.93692,5
r640x400,640,400,20260808_162715,ihawk2,30.0,3,0,5,1,0.0,0.0,4.2195,5.00704,5
r480x300,480,300,20260808_162715,ihawk2,30.0,3,0,5,1,0.6007,0.60942,2.7662,3.63136,5
r320x200,320,200,20260808_162715,ihawk2,30.0,3,0,4,0,0.0344,0.03866,1.6665,1.69572,5
r240x150,240,150,20260808_162715,ihawk2,30.0,3,0,4,0,0.4329,0.5688,1.1718,1.32856,5
r160x100,160,100,20260808_162715,ihawk2,30.0,3,0,0,0,0.159,0.17614000000000002,1.8024,2.46666,5
r640x400,640,400,20260808_162715,ihawk2,35.0,1,0,5,1,0.0,0.0,4.1943,5.05742,5
r480x300,480,300,20260808_162715,ihawk2,35.0,1,0,5,1,0.6047,0.7490399999999999,2.7574,2.94828,5
r320x200,320,200,20260808_162715,ihawk2,35.0,1,0,4,0,0.035,0.040799999999999996,1.6201,1.68542,5
r240x150,240,150,20260808_162715,ihawk2,35.0,1,0,4,0,0.4286,0.53374,1.095,1.19526,5
r160x100,160,100,20260808_162715,ihawk2,35.0,1,0,2,0,0.1557,0.17546,1.4351,2.37004,5
r640x400,640,400,20260808_162715,ihawk2,35.0,2,0,5,1,0.0,0.0,4.4952,5.08348,5
r480x300,480,300,20260808_162715,ihawk2,35.0,2,0,5,1,0.6006,0.6078600000000001,2.7826,3.0135,5
r320x200,320,200,20260808_162715,ihawk2,35.0,2,0,4,0,0.0385,0.06326,1.6738,1.76106,5
r240x150,240,150,20260808_162715,ihawk2,35.0,2,0,4,0,0.4188,0.42454000000000003,1.2117,1.39626,5
r160x100,160,100,20260808_162715,ihawk2,35.0,2,0,2,0,0.1545,0.17537999999999998,1.3487,2.23858,5
r640x400,640,400,20260808_162715,ihawk2,35.0,3,0,5,1,0.0,0.0,4.3669,5.448359999999999,5
r480x300,480,300,20260808_162715,ihawk2,35.0,3,0,5,1,0.6032,0.60888,2.7805,4.11308,5
r320x200,320,200,20260808_162715,ihawk2,35.0,3,0,4,0,0.0385,0.047479999999999994,2.2039,2.5105999999999997,5
r240x150,240,150,20260808_162715,ihawk2,35.0,3,0,4,0,0.53,0.7571,1.0843,1.1386999999999998,5
r160x100,160,100,20260808_162715,ihawk2,35.0,3,0,2,0,0.1612,0.16834,1.4383,2.1862399999999997,5
r640x400,640,400,20260808_162715,ihawk2,40.0,1,0,5,1,0.0,0.0,4.2169,4.487959999999999,5
r480x300,480,300,20260808_162715,ihawk2,40.0,1,0,5,1,0.6035,0.68674,2.6057,2.77578,5
r320x200,320,200,20260808_162715,ihawk2,40.0,1,0,3,0,0.0409,0.04766,1.6471,1.69116,5
r240x150,240,150,20260808_162715,ihawk2,40.0,1,0,3,0,0.4285,0.5028,1.25,1.46812,5
r160x100,160,100,20260808_162715,ihawk2,40.0,1,0,2,0,0.1569,0.1742,1.3639,2.01234,5
r640x400,640,400,20260808_162715,ihawk2,40.0,2,0,5,1,0.0,0.0,4.4212,5.20164,5
r480x300,480,300,20260808_162715,ihawk2,40.0,2,0,5,1,0.6018,0.6026400000000001,2.5717,2.73786,5
r320x200,320,200,20260808_162715,ihawk2,40.0,2,0,4,0,0.0349,0.036000000000000004,1.6588,2.2799,5
r240x150,240,150,20260808_162715,ihawk2,40.0,2,0,3,0,0.4157,0.42360000000000003,1.1987,1.5173,5
r160x100,160,100,20260808_162715,ihawk2,40.0,2,0,2,0,0.1539,0.17224,1.3026,1.36648,5
r640x400,640,400,20260808_162715,ihawk2,40.0,3,0,5,1,0.0,0.0,4.1059,4.60982,5
r480x300,480,300,20260808_162715,ihawk2,40.0,3,0,5,1,0.5986,0.59976,2.6637,2.79636,5
r320x200,320,200,20260808_162715,ihawk2,40.0,3,0,4,0,0.0347,0.03688,1.8129,2.2879,5
r240x150,240,150,20260808_162715,ihawk2,40.0,3,0,3,0,0.4163,0.43132,1.1764,1.39336,5
r160x100,160,100,20260808_162715,ihawk2,40.0,3,0,2,0,0.1689,0.17650000000000002,1.2297,1.27674,5
r640x400,640,400,20260808_162715,ihawk2,45.0,1,0,5,1,0.0,0.0,4.4972,4.6507,5
r480x300,480,300,20260808_162715,ihawk2,45.0,1,0,5,1,0.6047,0.62198,2.8203,3.8099799999999995,5
r320x200,320,200,20260808_162715,ihawk2,45.0,1,0,5,1,0.0353,0.05048,1.6601,2.0608,5
r240x150,240,150,20260808_162715,ihawk2,45.0,1,0,2,0,0.4194,0.4271,1.2285,1.4378199999999999,5
r160x100,160,100,20260808_162715,ihawk2,45.0,1,0,2,0,0.1752,0.18018,1.5671,1.62382,5
r640x400,640,400,20260808_162715,ihawk2,45.0,2,0,5,1,0.0,0.0,4.4047,4.985040000000001,5
r480x300,480,300,20260808_162715,ihawk2,45.0,2,0,5,1,0.5971,0.60866,2.8476,3.68764,5
r320x200,320,200,20260808_162715,ihawk2,45.0,2,0,5,1,0.0347,0.047619999999999996,1.7212,2.14332,5
r240x150,240,150,20260808_162715,ihawk2,45.0,2,0,2,0,0.4238,0.44892,1.2731,1.6358199999999998,5
r160x100,160,100,20260808_162715,ihawk2,45.0,2,0,2,0,0.1596,0.17168,1.6419,2.096,5
r640x400,640,400,20260808_162715,ihawk2,45.0,3,0,5,1,0.0,0.0,4.8764,5.4345,5
r480x300,480,300,20260808_162715,ihawk2,45.0,3,0,5,1,0.6149,0.72538,2.7733,3.0773,5
r320x200,320,200,20260808_162715,ihawk2,45.0,3,0,5,1,0.0408,0.048999999999999995,1.6561,1.67414,5
r240x150,240,150,20260808_162715,ihawk2,45.0,3,0,2,0,0.4646,0.5378000000000001,1.1565,1.23028,5
r160x100,160,100,20260808_162715,ihawk2,45.0,3,0,2,0,0.1628,0.17042,1.644,1.8,5
r640x400,640,400,20260808_162715,ihawk2,50.0,1,0,5,1,0.0,0.0,4.338,6.10218,5
r480x300,480,300,20260808_162715,ihawk2,50.0,1,0,5,1,0.6525,0.7042999999999999,2.827,3.15748,5
r320x200,320,200,20260808_162715,ihawk2,50.0,1,0,5,1,0.0341,0.03778,1.842,2.11516,5
r240x150,240,150,20260808_162715,ihawk2,50.0,1,0,3,0,0.5487,0.56074,1.4037,1.47022,5
r160x100,160,100,20260808_162715,ihawk2,50.0,1,0,1,0,0.1767,0.4387,1.5645,1.62406,5
r640x400,640,400,20260808_162715,ihawk2,50.0,2,0,5,1,0.0,0.0,6.2859,6.43506,5
r480x300,480,300,20260808_162715,ihawk2,50.0,2,0,5,1,0.9412,0.95096,4.1536,4.3488,5
r320x200,320,200,20260808_162715,ihawk2,50.0,2,0,5,1,0.0352,0.03832,1.8552,2.8451799999999996,5
r240x150,240,150,20260808_162715,ihawk2,50.0,2,0,3,0,0.4188,0.42944,1.157,1.79446,5
r160x100,160,100,20260808_162715,ihawk2,50.0,2,0,1,0,0.1583,0.17598,1.5648,1.59348,5
r640x400,640,400,20260808_162715,ihawk2,50.0,3,0,5,1,0.0,0.0,4.5968,4.97316,5
r480x300,480,300,20260808_162715,ihawk2,50.0,3,0,5,1,0.6032,0.6073,2.7309,2.96198,5
r320x200,320,200,20260808_162715,ihawk2,50.0,3,0,5,1,0.0349,0.04724,1.8399,2.88784,5
r240x150,240,150,20260808_162715,ihawk2,50.0,3,0,3,0,0.4175,0.42264,1.1106,1.8550399999999998,5
r160x100,160,100,20260808_162715,ihawk2,50.0,3,0,1,0,0.1569,0.17054,1.4134,1.45536,5
