subset_id,n_points,distribution,trial_index,point_order,corner_index,board_col,board_row,board_x_mm,board_y_mm,u_undist_median_px,v_undist_median_px
N04_spread_T072,4,spread,72,2,5,5,0,125.0,0.0,300.5533142089844,225.06234741210938
N04_spread_T072,4,spread,72,3,38,2,6,50.0,150.0,315.092529296875,291.53961181640625
N04_spread_T072,4,spread,72,4,40,4,6,100.0,150.0,344.27281188964844,277.3101501464844
N04_spread_T073,4,spread,73,1,0,0,0,0.0,0.0,231.80699157714844,249.42506408691406
N04_spread_T073,4,spread,73,2,9,3,1,75.0,25.0,282.7714385986328,241.5723114013672
N04_spread_T073,4,spread,73,3,40,4,6,100.0,150.0,344.27281188964844,277.3101501464844
N04_spread_T073,4,spread,73,4,42,0,7,0.0,175.0,293.22637939453125,318.2282409667969
N04_spread_T074,4,spread,74,1,5,5,0,125.0,0.0,300.5533142089844,225.06234741210938
N04_spread_T074,4,spread,74,2,8,2,1,50.0,25.0,268.9395446777344,246.52076721191406
N04_spread_T074,4,spread,74,3,37,1,6,25.0,150.0,299.1462707519531,299.0100555419922
N04_spread_T074,4,spread,74,4,47,5,7,125.0,175.0,369.9309844970703,279.62353515625
N04_spread_T075,4,spread,75,1,7,1,1,25.0,25.0,254.33206176757812,251.9332275390625
N04_spread_T075,4,spread,75,2,10,4,1,100.0,25.0,295.9626159667969,236.67150115966797
N04_spread_T075,4,spread,75,3,43,1,7,25.0,175.0,310.14788818359375,310.045654296875
N04_spread_T075,4,spread,75,4,47,5,7,125.0,175.0,369.9309844970703,279.62353515625
N04_spread_T076,4,spread,76,1,5,5,0,125.0,0.0,300.5533142089844,225.06234741210938
N04_spread_T076,4,spread,76,2,18,0,3,0.0,75.0,254.88031768798828,275.4424743652344
N04_spread_T076,4,spread,76,3,42,0,7,0.0,175.0,293.22637939453125,318.2282409667969
N04_spread_T076,4,spread,76,4,45,3,7,75.0,175.0,341.5081787109375,294.6528625488281
N04_spread_T077,4,spread,77,1,4,4,0,100.0,0.0,287.49256896972656,229.35186767578125
N04_spread_T077,4,spread,77,2,17,5,2,125.0,50.0,317.6033935546875,238.67313385009766
N04_spread_T077,4,spread,77,3,42,0,7,0.0,175.0,293.22637939453125,318.2282409667969
N04_spread_T077,4,spread,77,4,47,5,7,125.0,175.0,369.9309844970703,279.62353515625
N04_spread_T078,4,spread,78,1,5,5,0,125.0,0.0,300.5533142089844,225.06234741210938
N04_spread_T078,4,spread,78,2,6,0,1,0.0,25.0,239.16091918945312,257.6477966308594
N04_spread_T078,4,spread,78,3,39,3,6,75.0,150.0,329.9949645996094,284.4437255859375
N04_spread_T078,4,spread,78,4,43,1,7,25.0,175.0,310.14788818359375,310.045654296875
N04_spread_T079,4,spread,79,1,0,0,0,0.0,0.0,231.80699157714844,249.42506408691406
N04_spread_T079,4,spread,79,2,29,5,4,125.0,100.0,336.5635070800781,253.45867156982422
N04_spread_T079,4,spread,79,3,40,4,6,100.0,150.0,344.27281188964844,277.3101501464844
N04_spread_T079,4,spread,79,4,42,0,7,0.0,175.0,293.22637939453125,318.2282409667969
N04_spread_T080,4,spread,80,1,5,5,0,125.0,0.0,300.5533142089844,225.06234741210938
N04_spread_T080,4,spread,80,2,7,1,1,25.0,25.0,254.33206176757812,251.9332275390625
N04_spread_T080,4,spread,80,3,18,0,3,0.0,75.0,254.88031768798828,275.4424743652344
N04_spread_T080,4,spread,80,4,47,5,7,125.0,175.0,369.9309844970703,279.62353515625
N04_spread_T081,4,spread,81,1,5,5,0,125.0,0.0,300.5533142089844,225.06234741210938
N04_spread_T081,4,spread,81,2,24,0,4,0.0,100.0,263.58941650390625,285.3874206542969
N04_spread_T081,4,spread,81,3,37,1,6,25.0,150.0,299.1462707519531,299.0100555419922
N04_spread_T081,4,spread,81,4,47,5,7,125.0,175.0,369.9309844970703,279.62353515625
N04_spread_T082,4,spread,82,1,0,0,0,0.0,0.0,231.80699157714844,249.42506408691406
N04_spread_T082,4,spread,82,2,10,4,1,100.0,25.0,295.9626159667969,236.67150115966797
N04_spread_T082,4,spread,82,3,23,5,3,125.0,75.0,327.05821228027344,245.8694610595703
N04_spread_T082,4,spread,82,4,42,0,7,0.0,175.0,293.22637939453125,318.2282409667969
N04_spread_T083,4,spread,83,1,5,5,0,125.0,0.0,300.5533142089844,225.06234741210938
N04_spread_T083,4,spread,83,2,8,2,1,50.0,25.0,268.9395446777344,246.52076721191406
N04_spread_T083,4,spread,83,3,24,0,4,0.0,100.0,263.58941650390625,285.3874206542969
N04_spread_T083,4,spread,83,4,47,5,7,125.0,175.0,369.9309844970703,279.62353515625
N04_spread_T084,4,spread,84,1,5,5,0,125.0,0.0,300.5533142089844,225.06234741210938
N04_spread_T084,4,spread,84,2,7,1,1,25.0,25.0,254.33206176757812,251.9332275390625
N04_spread_T084,4,spread,84,3,34,4,5,100.0,125.0,333.4026794433594,268.28565979003906
N04_spread_T084,4,spread,84,4,42,0,7,0.0,175.0,293.22637939453125,318.2282409667969
N04_spread_T085,4,spread,85,1,0,0,0,0.0,0.0,231.80699157714844,249.42506408691406
N04_spread_T085,4,spread,85,2,10,4,1,100.0,25.0,295.9626159667969,236.67150115966797
N04_spread_T085,4,spread,85,3,29,5,4,125.0,100.0,336.5635070800781,253.45867156982422
N04_spread_T085,4,spread,85,4,43,1,7,25.0,175.0,310.14788818359375,310.045654296875
N04_spread_T086,4,spread,86,1,4,4,0,100.0,0.0,287.49256896972656,229.35186767578125
N04_spread_T086,4,spread,86,2,18,0,3,0.0,75.0,254.88031768798828,275.4424743652344
N04_spread_T086,4,spread,86,3,37,1,6,25.0,150.0,299.1462707519531,299.0100555419922
N04_spread_T086,4,spread,86,4,47,5,7,125.0,175.0,369.9309844970703,279.62353515625
N04_spread_T087,4,spread,87,1,0,0,0,0.0,0.0,231.80699157714844,249.42506408691406
N04_spread_T087,4,spread,87,2,17,5,2,125.0,50.0,317.6033935546875,238.67313385009766
N04_spread_T087,4,spread,87,3,42,0,7,0.0,175.0,293.22637939453125,318.2282409667969
N04_spread_T087,4,spread,87,4,43,1,7,25.0,175.0,310.14788818359375,310.045654296875
N04_spread_T088,4,spread,88,1,0,0,0,0.0,0.0,231.80699157714844,249.42506408691406
N04_spread_T088,4,spread,88,2,5,5,0,125.0,0.0,300.5533142089844,225.06234741210938
N04_spread_T088,4,spread,88,3,32,2,5,50.0,125.0,304.7375946044922,281.62342834472656
N04_spread_T088,4,spread,88,4,42,0,7,0.0,175.0,293.22637939453125,318.2282409667969
N04_spread_T089,4,spread,89,1,2,2,0,50.0,0.0,260.8468322753906,238.825927734375
N04_spread_T089,4,spread,89,2,9,3,1,75.0,25.0,282.7714385986328,241.5723114013672
N04_spread_T089,4,spread,89,3,42,0,7,0.0,175.0,293.22637939453125,318.2282409667969
N04_spread_T089,4,spread,89,4,47,5,7,125.0,175.0,369.9309844970703,279.62353515625
N04_spread_T090,4,spread,90,1,10,4,1,100.0,25.0,295.9626159667969,236.67150115966797
N04_spread_T090,4,spread,90,2,24,0,4,0.0,100.0,263.58941650390625,285.3874206542969
N04_spread_T090,4,spread,90,3,42,0,7,0.0,175.0,293.22637939453125,318.2282409667969
N04_spread_T090,4,spread,90,4,47,5,7,125.0,175.0,369.9309844970703,279.62353515625
N04_spread_T091,4,spread,91,1,0,0,0,0.0,0.0,231.80699157714844,249.42506408691406
N04_spread_T091,4,spread,91,2,5,5,0,125.0,0.0,300.5533142089844,225.06234741210938
N04_spread_T091,4,spread,91,3,23,5,3,125.0,75.0,327.05821228027344,245.8694610595703
N04_spread_T091,4,spread,91,4,37,1,6,25.0,150.0,299.1462707519531,299.0100555419922
N04_spread_T092,4,spread,92,1,0,0,0,0.0,0.0,231.80699157714844,249.42506408691406
N04_spread_T092,4,spread,92,2,5,5,0,125.0,0.0,300.5533142089844,225.06234741210938
N04_spread_T092,4,spread,92,3,18,0,3,0.0,75.0,254.88031768798828,275.4424743652344
N04_spread_T092,4,spread,92,4,40,4,6,100.0,150.0,344.27281188964844,277.3101501464844
N04_spread_T093,4,spread,93,1,5,5,0,125.0,0.0,300.5533142089844,225.06234741210938
N04_spread_T093,4,spread,93,2,18,0,3,0.0,75.0,254.88031768798828,275.4424743652344
N04_spread_T093,4,spread,93,3,37,1,6,25.0,150.0,299.1462707519531,299.0100555419922
N04_spread_T093,4,spread,93,4,41,5,6,125.0,150.0,357.9084167480469,270.3205261230469
N04_spread_T094,4,spread,94,1,5,5,0,125.0,0.0,300.5533142089844,225.06234741210938
N04_spread_T094,4,spread,94,2,24,0,4,0.0,100.0,263.58941650390625,285.3874206542969
N04_spread_T094,4,spread,94,3,45,3,7,75.0,175.0,341.5081787109375,294.6528625488281
N04_spread_T094,4,spread,94,4,47,5,7,125.0,175.0,369.9309844970703,279.62353515625
N04_spread_T095,4,spread,95,1,2,2,0,50.0,0.0,260.8468322753906,238.825927734375
N04_spread_T095,4,spread,95,2,17,5,2,125.0,50.0,317.6033935546875,238.67313385009766
N04_spread_T095,4,spread,95,3,42,0,7,0.0,175.0,293.22637939453125,318.2282409667969
N04_spread_T095,4,spread,95,4,45,3,7,75.0,175.0,341.5081787109375,294.6528625488281
N04_spread_T096,4,spread,96,1,5,5,0,125.0,0.0,300.5533142089844,225.06234741210938
N04_spread_T096,4,spread,96,2,9,3,1,75.0,25.0,282.7714385986328,241.5723114013672
N04_spread_T096,4,spread,96,3,41,5,6,125.0,150.0,357.9084167480469,270.3205261230469
N04_spread_T096,4,spread,96,4,42,0,7,0.0,175.0,293.22637939453125,318.2282409667969
N04_spread_T097,4,spread,97,1,5,5,0,125.0,0.0,300.5533142089844,225.06234741210938
N04_spread_T097,4,spread,97,2,6,0,1,0.0,25.0,239.16091918945312,257.6477966308594
N04_spread_T097,4,spread,97,3,29,5,4,125.0,100.0,336.5635070800781,253.45867156982422
N04_spread_T097,4,spread,97,4,45,3,7,75.0,175.0,341.5081787109375,294.6528625488281
N04_spread_T098,4,spread,98,1,0,0,0,0.0,0.0,231.80699157714844,249.42506408691406
N04_spread_T098,4,spread,98,2,2,2,0,50.0,0.0,260.8468322753906,238.825927734375
N04_spread_T098,4,spread,98,3,30,0,5,0.0,125.0,272.9045715332031,295.7793426513672
N04_spread_T098,4,spread,98,4,47,5,7,125.0,175.0,369.9309844970703,279.62353515625
N04_spread_T099,4,spread,99,1,7,1,1,25.0,25.0,254.33206176757812,251.9332275390625
N04_spread_T099,4,spread,99,2,17,5,2,125.0,50.0,317.6033935546875,238.67313385009766
N04_spread_T099,4,spread,99,3,30,0,5,0.0,125.0,272.9045715332031,295.7793426513672
N04_spread_T099,4,spread,99,4,47,5,7,125.0,175.0,369.9309844970703,279.62353515625
N04_spread_T100,4,spread,100,1,5,5,0,125.0,0.0,300.5533142089844,225.06234741210938
N04_spread_T100,4,spread,100,2,10,4,1,100.0,25.0,295.9626159667969,236.67150115966797
N04_spread_T100,4,spread,100,3,42,0,7,0.0,175.0,293.22637939453125,318.2282409667969
N04_spread_T100,4,spread,100,4,47,5,7,125.0,175.0,369.9309844970703,279.62353515625
N04_random_T001,4,random,1,1,8,2,1,50.0,25.0,268.9395446777344,246.52076721191406
N04_random_T001,4,random,1,2,20,2,3,50.0,75.0,285.5663757324219,262.820068359375
N04_random_T001,4,random,1,3,34,4,5,100.0,125.0,333.4026794433594,268.28565979003906
N04_random_T001,4,random,1,4,40,4,6,100.0,150.0,344.27281188964844,277.3101501464844
N04_random_T002,4,random,2,1,13,1,2,25.0,50.0,262.1682434082031,260.2814483642578
N04_random_T002,4,random,2,2,24,0,4,0.0,100.0,263.58941650390625,285.3874206542969
N04_random_T002,4,random,2,3,26,2,4,50.0,100.0,294.8157653808594,271.894287109375
N04_random_T002,4,random,2,4,42,0,7,0.0,175.0,293.22637939453125,318.2282409667969
N04_random_T003,4,random,3,1,5,5,0,125.0,0.0,300.5533142089844,225.06234741210938
N04_random_T003,4,random,3,2,20,2,3,50.0,75.0,285.5663757324219,262.820068359375
N04_random_T003,4,random,3,3,21,3,3,75.0,75.0,299.9363555908203,257.1285095214844
N04_random_T003,4,random,3,4,41,5,6,125.0,150.0,357.9084167480469,270.3205261230469
N04_random_T004,4,random,4,1,2,2,0,50.0,0.0,260.8468322753906,238.825927734375
N04_random_T004,4,random,4,2,38,2,6,50.0,150.0,315.092529296875,291.53961181640625
N04_random_T004,4,random,4,3,42,0,7,0.0,175.0,293.22637939453125,318.2282409667969
N04_random_T004,4,random,4,4,45,3,7,75.0,175.0,341.5081787109375,294.6528625488281
N04_random_T005,4,random,5,1,10,4,1,100.0,25.0,295.9626159667969,236.67150115966797
N04_random_T005,4,random,5,2,18,0,3,0.0,75.0,254.88031768798828,275.4424743652344
N04_random_T005,4,random,5,3,23,5,3,125.0,75.0,327.05821228027344,245.8694610595703
N04_random_T005,4,random,5,4,31,1,5,25.0,125.0,289.00128173828125,288.48399353027344
N04_random_T006,4,random,6,1,6,0,1,0.0,25.0,239.16091918945312,257.6477966308594
N04_random_T006,4,random,6,2,10,4,1,100.0,25.0,295.9626159667969,236.67150115966797
N04_random_T006,4,random,6,3,24,0,4,0.0,100.0,263.58941650390625,285.3874206542969
N04_random_T006,4,random,6,4,43,1,7,25.0,175.0,310.14788818359375,310.045654296875
N04_random_T007,4,random,7,1,18,0,3,0.0,75.0,254.88031768798828,275.4424743652344
N04_random_T007,4,random,7,2,23,5,3,125.0,75.0,327.05821228027344,245.8694610595703
N04_random_T007,4,random,7,3,29,5,4,125.0,100.0,336.5635070800781,253.45867156982422
N04_random_T007,4,random,7,4,39,3,6,75.0,150.0,329.9949645996094,284.4437255859375
N04_random_T008,4,random,8,1,0,0,0,0.0,0.0,231.80699157714844,249.42506408691406
N04_random_T008,4,random,8,2,4,4,0,100.0,0.0,287.49256896972656,229.35186767578125
N04_random_T008,4,random,8,3,6,0,1,0.0,25.0,239.16091918945312,257.6477966308594
N04_random_T008,4,random,8,4,15,3,2,75.0,50.0,291.0152282714844,249.05162048339844
N04_random_T009,4,random,9,1,15,3,2,75.0,50.0,291.0152282714844,249.05162048339844
N04_random_T009,4,random,9,2,16,4,2,100.0,50.0,304.5956115722656,243.9715118408203
N04_random_T009,4,random,9,3,20,2,3,50.0,75.0,285.5663757324219,262.820068359375
N04_random_T009,4,random,9,4,45,3,7,75.0,175.0,341.5081787109375,294.6528625488281
N04_random_T010,4,random,10,1,17,5,2,125.0,50.0,317.6033935546875,238.67313385009766
N04_random_T010,4,random,10,2,31,1,5,25.0,125.0,289.00128173828125,288.48399353027344
N04_random_T010,4,random,10,3,37,1,6,25.0,150.0,299.1462707519531,299.0100555419922
N04_random_T010,4,random,10,4,39,3,6,75.0,150.0,329.9949645996094,284.4437255859375
N04_random_T011,4,random,11,1,10,4,1,100.0,25.0,295.9626159667969,236.67150115966797
N04_random_T011,4,random,11,2,29,5,4,125.0,100.0,336.5635070800781,253.45867156982422
N04_random_T011,4,random,11,3,34,4,5,100.0,125.0,333.4026794433594,268.28565979003906
N04_random_T011,4,random,11,4,40,4,6,100.0,150.0,344.27281188964844,277.3101501464844
N04_random_T012,4,random,12,1,4,4,0,100.0,0.0,287.49256896972656,229.35186767578125
N04_random_T012,4,random,12,2,8,2,1,50.0,25.0,268.9395446777344,246.52076721191406
N04_random_T012,4,random,12,3,26,2,4,50.0,100.0,294.8157653808594,271.894287109375
N04_random_T012,4,random,12,4,40,4,6,100.0,150.0,344.27281188964844,277.3101501464844
N04_random_T013,4,random,13,1,5,5,0,125.0,0.0,300.5533142089844,225.06234741210938
N04_random_T013,4,random,13,2,28,4,4,100.0,100.0,323.2547912597656,259.6943054199219
N04_random_T013,4,random,13,3,29,5,4,125.0,100.0,336.5635070800781,253.45867156982422
N04_random_T013,4,random,13,4,37,1,6,25.0,150.0,299.1462707519531,299.0100555419922
N04_random_T014,4,random,14,1,13,1,2,25.0,50.0,262.1682434082031,260.2814483642578
N04_random_T014,4,random,14,2,15,3,2,75.0,50.0,291.0152282714844,249.05162048339844
N04_random_T014,4,random,14,3,28,4,4,100.0,100.0,323.2547912597656,259.6943054199219
N04_random_T014,4,random,14,4,32,2,5,50.0,125.0,304.7375946044922,281.62342834472656
N04_random_T015,4,random,15,1,5,5,0,125.0,0.0,300.5533142089844,225.06234741210938
N04_random_T015,4,random,15,2,13,1,2,25.0,50.0,262.1682434082031,260.2814483642578
N04_random_T015,4,random,15,3,15,3,2,75.0,50.0,291.0152282714844,249.05162048339844
N04_random_T015,4,random,15,4,23,5,3,125.0,75.0,327.05821228027344,245.8694610595703
N04_random_T016,4,random,16,1,7,1,1,25.0,25.0,254.33206176757812,251.9332275390625
N04_random_T016,4,random,16,2,13,1,2,25.0,50.0,262.1682434082031,260.2814483642578
N04_random_T016,4,random,16,3,16,4,2,100.0,50.0,304.5956115722656,243.9715118408203
N04_random_T016,4,random,16,4,34,4,5,100.0,125.0,333.4026794433594,268.28565979003906
N04_random_T017,4,random,17,1,2,2,0,50.0,0.0,260.8468322753906,238.825927734375
N04_random_T017,4,random,17,2,32,2,5,50.0,125.0,304.7375946044922,281.62342834472656
N04_random_T017,4,random,17,3,40,4,6,100.0,150.0,344.27281188964844,277.3101501464844
N04_random_T017,4,random,17,4,41,5,6,125.0,150.0,357.9084167480469,270.3205261230469
N04_random_T018,4,random,18,1,4,4,0,100.0,0.0,287.49256896972656,229.35186767578125
N04_random_T018,4,random,18,2,34,4,5,100.0,125.0,333.4026794433594,268.28565979003906
N04_random_T018,4,random,18,3,40,4,6,100.0,150.0,344.27281188964844,277.3101501464844
N04_random_T018,4,random,18,4,47,5,7,125.0,175.0,369.9309844970703,279.62353515625
N04_random_T019,4,random,19,1,5,5,0,125.0,0.0,300.5533142089844,225.06234741210938
N04_random_T019,4,random,19,2,15,3,2,75.0,50.0,291.0152282714844,249.05162048339844
N04_random_T019,4,random,19,3,18,0,3,0.0,75.0,254.88031768798828,275.4424743652344
N04_random_T019,4,random,19,4,30,0,5,0.0,125.0,272.9045715332031,295.7793426513672
N04_random_T020,4,random,20,1,0,0,0,0.0,0.0,231.80699157714844,249.42506408691406
N04_random_T020,4,random,20,2,21,3,3,75.0,75.0,299.9363555908203,257.1285095214844
N04_random_T020,4,random,20,3,34,4,5,100.0,125.0,333.4026794433594,268.28565979003906
N04_random_T020,4,random,20,4,47,5,7,125.0,175.0,369.9309844970703,279.62353515625
N04_random_T021,4,random,21,1,0,0,0,0.0,0.0,231.80699157714844,249.42506408691406
N04_random_T021,4,random,21,2,24,0,4,0.0,100.0,263.58941650390625,285.3874206542969
N04_random_T021,4,random,21,3,32,2,5,50.0,125.0,304.7375946044922,281.62342834472656
N04_random_T021,4,random,21,4,43,1,7,25.0,175.0,310.14788818359375,310.045654296875
N04_random_T022,4,random,22,1,4,4,0,100.0,0.0,287.49256896972656,229.35186767578125
N04_random_T022,4,random,22,2,5,5,0,125.0,0.0,300.5533142089844,225.06234741210938
N04_random_T022,4,random,22,3,16,4,2,100.0,50.0,304.5956115722656,243.9715118408203
N04_random_T022,4,random,22,4,40,4,6,100.0,150.0,344.27281188964844,277.3101501464844
N04_random_T023,4,random,23,1,0,0,0,0.0,0.0,231.80699157714844,249.42506408691406
N04_random_T023,4,random,23,2,8,2,1,50.0,25.0,268.9395446777344,246.52076721191406
N04_random_T023,4,random,23,3,18,0,3,0.0,75.0,254.88031768798828,275.4424743652344
N04_random_T023,4,random,23,4,34,4,5,100.0,125.0,333.4026794433594,268.28565979003906
N04_random_T024,4,random,24,1,6,0,1,0.0,25.0,239.16091918945312,257.6477966308594
N04_random_T024,4,random,24,2,32,2,5,50.0,125.0,304.7375946044922,281.62342834472656
N04_random_T024,4,random,24,3,41,5,6,125.0,150.0,357.9084167480469,270.3205261230469
N04_random_T024,4,random,24,4,45,3,7,75.0,175.0,341.5081787109375,294.6528625488281
N04_random_T025,4,random,25,1,2,2,0,50.0,0.0,260.8468322753906,238.825927734375
N04_random_T025,4,random,25,2,13,1,2,25.0,50.0,262.1682434082031,260.2814483642578
N04_random_T025,4,random,25,3,15,3,2,75.0,50.0,291.0152282714844,249.05162048339844
N04_random_T025,4,random,25,4,38,2,6,50.0,150.0,315.092529296875,291.53961181640625
N04_random_T026,4,random,26,1,10,4,1,100.0,25.0,295.9626159667969,236.67150115966797
N04_random_T026,4,random,26,2,21,3,3,75.0,75.0,299.9363555908203,257.1285095214844
N04_random_T026,4,random,26,3,31,1,5,25.0,125.0,289.00128173828125,288.48399353027344
N04_random_T026,4,random,26,4,37,1,6,25.0,150.0,299.1462707519531,299.0100555419922
N04_random_T027,4,random,27,1,9,3,1,75.0,25.0,282.7714385986328,241.5723114013672
N04_random_T027,4,random,27,2,16,4,2,100.0,50.0,304.5956115722656,243.9715118408203
N04_random_T027,4,random,27,3,19,1,3,25.0,75.0,270.46966552734375,268.8876037597656
N04_random_T027,4,random,27,4,24,0,4,0.0,100.0,263.58941650390625,285.3874206542969
N04_random_T028,4,random,28,1,2,2,0,50.0,0.0,260.8468322753906,238.825927734375
N04_random_T028,4,random,28,2,4,4,0,100.0,0.0,287.49256896972656,229.35186767578125
N04_random_T028,4,random,28,3,5,5,0,125.0,0.0,300.5533142089844,225.06234741210938
N04_random_T028,4,random,28,4,31,1,5,25.0,125.0,289.00128173828125,288.48399353027344
N04_random_T029,4,random,29,1,5,5,0,125.0,0.0,300.5533142089844,225.06234741210938
N04_random_T029,4,random,29,2,7,1,1,25.0,25.0,254.33206176757812,251.9332275390625
N04_random_T029,4,random,29,3,15,3,2,75.0,50.0,291.0152282714844,249.05162048339844
N04_random_T029,4,random,29,4,23,5,3,125.0,75.0,327.05821228027344,245.8694610595703
N04_random_T030,4,random,30,1,17,5,2,125.0,50.0,317.6033935546875,238.67313385009766
N04_random_T030,4,random,30,2,27,3,4,75.0,100.0,309.4462432861328,265.77197265625
N04_random_T030,4,random,30,3,37,1,6,25.0,150.0,299.1462707519531,299.0100555419922
N04_random_T030,4,random,30,4,47,5,7,125.0,175.0,369.9309844970703,279.62353515625
N04_random_T031,4,random,31,1,10,4,1,100.0,25.0,295.9626159667969,236.67150115966797
N04_random_T031,4,random,31,2,27,3,4,75.0,100.0,309.4462432861328,265.77197265625
N04_random_T031,4,random,31,3,40,4,6,100.0,150.0,344.27281188964844,277.3101501464844
N04_random_T031,4,random,31,4,47,5,7,125.0,175.0,369.9309844970703,279.62353515625
N04_random_T032,4,random,32,1,24,0,4,0.0,100.0,263.58941650390625,285.3874206542969
N04_random_T032,4,random,32,2,26,2,4,50.0,100.0,294.8157653808594,271.894287109375
N04_random_T032,4,random,32,3,29,5,4,125.0,100.0,336.5635070800781,253.45867156982422
N04_random_T032,4,random,32,4,34,4,5,100.0,125.0,333.4026794433594,268.28565979003906
N04_random_T033,4,random,33,1,5,5,0,125.0,0.0,300.5533142089844,225.06234741210938
N04_random_T033,4,random,33,2,23,5,3,125.0,75.0,327.05821228027344,245.8694610595703
N04_random_T033,4,random,33,3,24,0,4,0.0,100.0,263.58941650390625,285.3874206542969
N04_random_T033,4,random,33,4,34,4,5,100.0,125.0,333.4026794433594,268.28565979003906
N04_random_T034,4,random,34,1,13,1,2,25.0,50.0,262.1682434082031,260.2814483642578
N04_random_T034,4,random,34,2,40,4,6,100.0,150.0,344.27281188964844,277.3101501464844
N04_random_T034,4,random,34,3,42,0,7,0.0,175.0,293.22637939453125,318.2282409667969
N04_random_T034,4,random,34,4,43,1,7,25.0,175.0,310.14788818359375,310.045654296875
N04_random_T035,4,random,35,1,27,3,4,75.0,100.0,309.4462432861328,265.77197265625
N04_random_T035,4,random,35,2,28,4,4,100.0,100.0,323.2547912597656,259.6943054199219
