dataset,camera,pose_key,height_mm,run_id,n,covariance_rank,mean_t_x_mm,mean_t_y_mm,mean_t_z_mm,mean_rotvec_x_rad,mean_rotvec_y_rad,mean_rotvec_z_rad,sigma_rho_x_mm,sigma_rho_y_mm,sigma_rho_z_mm,sigma_omega_x_rad,sigma_omega_y_rad,sigma_omega_z_rad,cov_rho_x_mm_rho_x_mm,cov_rho_x_mm_rho_y_mm,cov_rho_x_mm_rho_z_mm,cov_rho_x_mm_omega_x_rad,cov_rho_x_mm_omega_y_rad,cov_rho_x_mm_omega_z_rad,cov_rho_y_mm_rho_x_mm,cov_rho_y_mm_rho_y_mm,cov_rho_y_mm_rho_z_mm,cov_rho_y_mm_omega_x_rad,cov_rho_y_mm_omega_y_rad,cov_rho_y_mm_omega_z_rad,cov_rho_z_mm_rho_x_mm,cov_rho_z_mm_rho_y_mm,cov_rho_z_mm_rho_z_mm,cov_rho_z_mm_omega_x_rad,cov_rho_z_mm_omega_y_rad,cov_rho_z_mm_omega_z_rad,cov_omega_x_rad_rho_x_mm,cov_omega_x_rad_rho_y_mm,cov_omega_x_rad_rho_z_mm,cov_omega_x_rad_omega_x_rad,cov_omega_x_rad_omega_y_rad,cov_omega_x_rad_omega_z_rad,cov_omega_y_rad_rho_x_mm,cov_omega_y_rad_rho_y_mm,cov_omega_y_rad_rho_z_mm,cov_omega_y_rad_omega_x_rad,cov_omega_y_rad_omega_y_rad,cov_omega_y_rad_omega_z_rad,cov_omega_z_rad_rho_x_mm,cov_omega_z_rad_rho_y_mm,cov_omega_z_rad_rho_z_mm,cov_omega_z_rad_omega_x_rad,cov_omega_z_rad_omega_y_rad,cov_omega_z_rad_omega_z_rad,source_file,note
E2,ihawk1,marker_1_TR,0.0,20260808_141232,3,2,-47.531255627173856,2.372478683516226,749.1589418551417,-1.9623089058855778,0.5142873792967715,0.2337731299554456,0.09089625735713569,0.15351213648974504,0.08815101284027642,3.3550372382582766e-05,0.00017881404997509406,0.0001243354005846893,0.008262129601534643,0.013952165556003116,0.008010810455855156,3.004881492697566e-06,-1.6127612708138203e-05,7.0397791113628215e-06,0.013952165556003116,0.02356597604964611,0.013531973904570324,5.061368031338597e-06,-2.7184298714109664e-05,1.1668105830025084e-05,0.008010810455855156,0.013531973904570324,0.007770601064766577,2.902822039278506e-06,-1.5595687776424326e-05,6.644580436082172e-06,3.004881492697566e-06,5.061368031338597e-06,2.902822039278506e-06,1.1256274870099724e-09,-5.992677246759741e-09,3.117148920592934e-09,-1.6127612708138203e-05,-2.7184298714109664e-05,-1.5595687776424326e-05,-5.992677246759741e-09,3.197446446849544e-08,-1.590236211999776e-08,7.0397791113628215e-06,1.1668105830025084e-05,6.644580436082172e-06,3.117148920592934e-09,-1.590236211999776e-08,1.545929183855516e-08,E2\E2_dual_camera_height_scan\run_20260808_141232\raw\E2_dual_height_raw_20260808_141232.csv,PnP recomputed from raw four corners
E2,ihawk1,marker_1_TR,0.0,20260808_145501,3,2,-49.633911046331676,2.0757266273738515,760.1170891947418,1.9873834056226884,-0.667002023083458,0.39800463903140804,0.3351275103998119,0.6215982049616052,0.38456757024423405,0.0021597544561198904,0.0003021568028090456,0.002426143226553283,0.11231044822677605,0.20828333451475403,-0.12875248229269484,0.0006801269837394139,9.556659338481872e-05,0.0008114010290934865,0.20828333451475403,0.38638432841148984,-0.2385918550770022,0.0012533534873441258,0.00017615448278182738,0.0015064427289068088,-0.12875248229269484,-0.2385918550770022,0.1478922160835539,-0.0007922911608073726,-0.00011126038126447523,-0.0009275420064806605,0.0006801269837394139,0.0012533534873441258,-0.0007922911608073726,4.664539310729724e-06,6.525361586658227e-07,4.798965040581016e-06,9.556659338481872e-05,0.00017615448278182738,-0.00011126038126447523,6.525361586658227e-07,9.12987334837845e-08,6.749239662393228e-07,0.0008114010290934865,0.0015064427289068088,-0.0009275420064806605,4.798965040581016e-06,6.749239662393228e-07,5.886170955750375e-06,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\E2_dual_height_raw_20260808_145501.csv,PnP recomputed from raw four corners
E2,ihawk1,marker_1_TR,0.0,20260808_151001,3,2,-50.66017568352046,1.8867216038018224,761.0883921443638,1.9850837786033415,-0.666175596070703,0.4100672703478554,0.14327811454937864,0.2469808467755286,0.1500559382877113,0.0008163202538992596,0.0010216811137228434,8.46749189174708e-05,0.020528618108824868,0.03530770162275744,-0.021456869614311088,3.548743006583215e-05,4.4181440429997014e-05,-1.098792874151563e-05,0.03530770162275744,0.060999538673957125,-0.03674777323898538,7.388559921171168e-05,9.207982528022497e-05,-1.949143190387889e-05,-0.021456869614311088,-0.03674777323898538,0.02251678461540542,-2.972556493697414e-05,-3.695460835395588e-05,1.1144816727282559e-05,3.548743006583215e-05,7.388559921171168e-05,-2.972556493697414e-05,6.663787569261517e-07,8.34017817899027e-07,-4.6916312904394576e-08,4.4181440429997014e-05,9.207982528022497e-05,-3.695460835395588e-05,8.34017817899027e-07,1.0438322981379496e-06,-5.8612583490263285e-08,-1.098792874151563e-05,-1.949143190387889e-05,1.1144816727282559e-05,-4.6916312904394576e-08,-5.8612583490263285e-08,7.169841893680255e-09,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\E2_dual_height_raw_20260808_151001.csv,PnP recomputed from raw four corners
E2,ihawk1,marker_1_TR,0.0,20260808_162715,3,2,-47.336387357747164,1.4970418562567815,755.108914572592,1.9932277847985846,-0.648754233140729,0.4087144142565958,0.35503172509000497,0.5422185933084754,0.3722156734492211,0.00022108721973547162,0.0004886033992899286,0.0013633629992543378,0.12604752582038486,0.19239335382862716,-0.1320583956947391,4.6130219665742404e-05,-0.00014468213204578198,0.00023873250963976853,0.19239335382862716,0.2940010029294219,-0.20131473321824342,7.37110032173169e-05,-0.000215863648536575,0.00034251164139747836,-0.1320583956947391,-0.20131473321824342,0.1385445075612572,-4.5873497292710875e-05,0.00015528352266527788,-0.00026640458779870005,4.6130219665742404e-05,7.37110032173169e-05,-4.5873497292710875e-05,4.8879558730360706e-08,-4.732188284760289e-09,-1.2477876198095485e-07,-0.00014468213204578198,-0.000215863648536575,0.00015528352266527788,-4.732188284760289e-09,2.387332817976734e-07,-5.937229957043165e-07,0.00023873250963976853,0.00034251164139747836,-0.00026640458779870005,-1.2477876198095485e-07,-5.937229957043165e-07,1.8587586677357834e-06,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\E2_dual_height_raw_20260808_162715.csv,PnP recomputed from raw four corners
E2,ihawk1,marker_2_BL,0.0,20260808_131913,3,2,-28.21523010495529,130.2408491097811,514.8837804299701,1.9863710894818827,-0.6704639310936974,0.4083409353024345,0.06010092493133631,0.06992895094764091,0.09438334005644401,0.00035852103790060105,0.0008353123889978526,0.0008286101994865291,0.003612121177602122,0.003950047427240643,-0.005456209281632546,-2.145683910307771e-05,-4.950444308124872e-05,-4.5103512145236076e-05,0.003950047427240643,0.004890058180637568,-0.006583256044150349,-2.424866142241645e-05,-5.74525185586612e-05,-4.093285250845573e-05,-0.005456209281632546,-0.006583256044150349,0.008908214880210348,3.3259046045804866e-05,7.836280186661584e-05,5.906140681904732e-05,-2.145683910307771e-05,-2.424866142241645e-05,3.3259046045804866e-05,1.2853733461732423e-07,2.9862882679182905e-07,2.563877946756039e-07,-4.950444308124872e-05,-5.74525185586612e-05,7.836280186661584e-05,2.9862882679182905e-07,6.977467872132999e-07,5.693660064789828e-07,-4.5103512145236076e-05,-4.093285250845573e-05,5.906140681904732e-05,2.563877946756039e-07,5.693660064789828e-07,6.865948626931055e-07,E2\E2_dual_camera_height_scan\run_20260808_131913\raw\E2_dual_height_raw_20260808_131913.csv,PnP recomputed from raw four corners
E2,ihawk1,marker_2_BL,0.0,20260808_141232,3,2,-27.73325182703375,130.71006533799695,516.2417365394009,2.0031128501868607,-0.6484545962282892,0.397992692759356,0.0796037477410809,0.15266669928947013,0.16723996046547193,0.0013767337208920327,0.00023808921010954137,0.0010555841036017704,0.006336756654425641,0.012147834958437761,-0.013312558893252762,8.770181476000757e-05,1.3253554834395465e-05,7.538653214951879e-05,0.012147834958437761,0.0233071210719415,-0.02551529382197367,0.0001717455936800454,2.4661895729114317e-05,0.00014656226492262004,-0.013312558893252762,-0.02551529382197367,0.027969204376492616,-0.00018322051441319975,-2.805554056889401e-05,-0.00015779522948127756,8.770181476000757e-05,0.0001717455936800454,-0.00018322051441319975,1.895395738241221e-06,4.292177138959166e-08,1.428306144641995e-06,1.3253554834395465e-05,2.4661895729114317e-05,-2.805554056889401e-05,4.292177138959166e-08,5.668647197058534e-08,7.831727953327804e-08,7.538653214951879e-05,0.00014656226492262004,-0.00015779522948127756,1.428306144641995e-06,7.831727953327804e-08,1.1142577997767531e-06,E2\E2_dual_camera_height_scan\run_20260808_141232\raw\E2_dual_height_raw_20260808_141232.csv,PnP recomputed from raw four corners
E2,ihawk1,marker_2_BL,0.0,20260808_145501,3,2,-27.32230422916845,131.23809140324474,514.0181315100381,2.00135122729856,-0.6483182053556307,0.41412882058832434,0.08124456174569718,0.11001011078173444,0.13692771411762303,0.00015316017629085494,0.0004758305120027701,0.00022865563538535582,0.006600678813250401,0.008932114467590343,-0.011123597225837981,-7.840322006501846e-06,-3.842936881457666e-05,-1.7424390176931354e-05,0.008932114467590343,0.012102224474209484,-0.015059857503908826,-1.0146161265789734e-05,-5.220470298817914e-05,-2.388785175841716e-05,-0.011123597225837981,-0.015059857503908826,0.0187491988934775,1.2990538663534431e-05,6.485859292215642e-05,2.9512020190009442e-05,-7.840322006501846e-06,-1.0146161265789734e-05,1.2990538663534431e-05,2.3458039601445763e-08,3.9492283285484145e-08,1.1266664693270105e-08,-3.842936881457666e-05,-5.220470298817914e-05,6.485859292215642e-05,3.9492283285484145e-08,2.2641467615281834e-07,1.0554823387262983e-07,-1.7424390176931354e-05,-2.388785175841716e-05,2.9512020190009442e-05,1.1266664693270105e-08,1.0554823387262983e-07,5.228339959348078e-08,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\E2_dual_height_raw_20260808_145501.csv,PnP recomputed from raw four corners
E2,ihawk1,marker_2_BL,0.0,20260808_151001,3,2,-26.99732913020217,130.69332477782817,513.1067352488205,1.9959583350640628,-0.6499582437390893,0.39579756636509944,0.11194291686648031,0.16571561271596508,0.19126796943716745,0.0005722503412274413,0.0005375240150788127,0.00019568587420212857,0.012531216636575722,0.018083485066025702,-0.020933409239298158,5.275603490536038e-05,-1.1842766020335357e-05,-9.82010367463189e-06,0.018083485066025702,0.027461664297827725,-0.03169329489125796,8.812747117779987e-05,-3.656686249921659e-05,-2.0635755276797513e-05,-0.020933409239298158,-0.03169329489125796,0.03658343613261723,-0.0001011705670331627,4.095681706016304e-05,2.343222490202286e-05,5.275603490536038e-05,8.812747117779987e-05,-0.0001011705670331627,3.27470453034923e-07,-2.2092850477394084e-07,-9.812283531608136e-08,-1.1842766020335357e-05,-3.656686249921659e-05,4.095681706016304e-05,-2.2092850477394084e-07,2.889320667864477e-07,1.0146588241636508e-07,-9.82010367463189e-06,-2.0635755276797513e-05,2.343222490202286e-05,-9.812283531608136e-08,1.0146588241636508e-07,3.829296136225129e-08,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\E2_dual_height_raw_20260808_151001.csv,PnP recomputed from raw four corners
E2,ihawk1,marker_2_BL,0.0,20260808_162715,3,2,-24.435054378071975,131.33767510616923,513.3079886104673,1.9939364829962969,-0.6530379155613637,0.4095497213245839,0.19805583719511585,0.26873434342489383,0.3020090768875191,0.0006908035553952876,0.000827129613748051,0.00019689460137421944,0.03922611464705823,0.053192669842656304,-0.05981102785258788,0.00013664737302319864,-0.00010661390969248791,3.0023364025577027e-05,0.053192669842656304,0.07221814733600877,-0.08113777614770733,0.00018498129123336153,-0.00013874705582866642,4.187913251415092e-05,-0.05981102785258788,-0.08113777614770733,0.09120948252245142,-0.000208241911628489,0.00016047207227257238,-4.61971136005404e-05,0.00013664737302319864,0.00018498129123336153,-0.000208241911628489,4.772095521467703e-07,-3.9303686057759894e-07,1.0025935424100742e-07,-0.00010661390969248791,-0.00013874705582866642,0.00016047207227257238,-3.9303686057759894e-07,6.84143397939e-07,-2.694476642998914e-09,3.0023364025577027e-05,4.187913251415092e-05,-4.61971136005404e-05,1.0025935424100742e-07,-2.694476642998914e-09,3.876748405031277e-08,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\E2_dual_height_raw_20260808_162715.csv,PnP recomputed from raw four corners
E2,ihawk1,marker_3_BR,0.0,20260808_131913,3,2,83.94070175998912,90.71110847837024,590.9595447588962,1.9922653713140084,-0.678857484666564,0.42152969807020263,0.125118856072077,0.06243529965626056,0.10949623228348343,0.00209543065962102,0.0015492834700254216,0.0035319868286638333,0.015654728144785125,0.007772936788385749,-0.01368986980404549,-0.000261833935322721,-0.00018757467412732525,-0.00043772340917179556,0.007772936788385749,0.00389816664316705,-0.00682359262326559,-0.00013067433801252314,-9.556734669687351e-05,-0.00022036095969328132,-0.01368986980404549,-0.00682359262326559,0.01198942488427856,0.0002294232933641688,0.0001656807631380562,0.00038483209784725064,-0.000261833935322721,-0.00013067433801252314,0.0002294232933641688,4.3908296492797824e-06,3.1792273367598987e-06,7.373257676643468e-06,-0.00018757467412732525,-9.556734669687351e-05,0.0001656807631380562,3.1792273367598987e-06,2.4002792704940113e-06,5.43454841234898e-06,-0.00043772340917179556,-0.00022036095969328132,0.00038483209784725064,7.373257676643468e-06,5.43454841234898e-06,1.2474930957854803e-05,E2\E2_dual_camera_height_scan\run_20260808_131913\raw\E2_dual_height_raw_20260808_131913.csv,PnP recomputed from raw four corners
E2,ihawk1,marker_3_BR,0.0,20260808_141232,3,2,86.2981426176304,91.46391781421295,585.6544864547599,2.0034378775134725,-0.6559766400018529,0.41210970468806873,0.6905516336167669,0.636825816137588,0.66392393117032,0.00041237162058365356,0.0017704860804525577,0.0011424167758340808,0.47686155869078545,0.4397408149613563,-0.45836332931440565,-0.000282941579438465,-0.0011333102138763528,0.0005774970294806334,0.4397408149613563,0.40554712009930505,-0.42277170017323035,-0.0002606313645952896,-0.0010410254136167037,0.0005373038620517233,-0.45836332931440565,-0.42277170017323035,0.4407949863806518,0.0002712871424561664,0.0010796689605822658,-0.0005664354486068906,-0.000282941579438465,-0.0002606313645952896,0.0002712871424561664,1.7005035346278873e-07,7.033775437552597e-07,-3.064015328683722e-07,-0.0011333102138763528,-0.0010410254136167037,0.0010796689605822658,7.033775437552597e-07,3.1346209610762606e-06,-8.555173778707094e-07,0.0005774970294806334,0.0005373038620517233,-0.0005664354486068906,-3.064015328683722e-07,-8.555173778707094e-07,1.3051160897071364e-06,E2\E2_dual_camera_height_scan\run_20260808_141232\raw\E2_dual_height_raw_20260808_141232.csv,PnP recomputed from raw four corners
E2,ihawk1,marker_3_BR,0.0,20260808_145501,3,2,86.94266873272309,92.6408481995989,587.9583013597086,2.0052060186640173,-0.6599762329473029,0.42162007300647,0.034071646100495456,0.021736011759844454,0.013542242262478297,0.0006769758918273856,0.0002860558382259624,0.0009505685977586895,0.0011608770679974074,0.0007405816843586571,-0.000461402184512204,-2.2220629345283828e-05,-9.718614789033207e-06,-3.192335927109243e-05,0.0007405816843586571,0.00047245420722409636,-0.0002943513228792803,-1.417647283169219e-05,-6.199894247720261e-06,-2.0366234942014985e-05,-0.000461402184512204,-0.0002943513228792803,0.0001833923254956533,8.82119426491174e-06,3.86402247955724e-06,1.2678882241610757e-05,-2.2220629345283828e-05,-1.417647283169219e-05,8.82119426491174e-06,4.582963581154841e-07,1.8210785058632678e-07,6.40165065248542e-07,-9.718614789033207e-06,-6.199894247720261e-06,3.86402247955724e-06,1.8210785058632678e-07,8.182794258315796e-08,2.637950926202174e-07,-3.192335927109243e-05,-2.0366234942014985e-05,1.2678882241610757e-05,6.40165065248542e-07,2.637950926202174e-07,9.035806590449212e-07,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\E2_dual_height_raw_20260808_145501.csv,PnP recomputed from raw four corners
E2,ihawk1,marker_3_BR,0.0,20260808_151001,3,2,86.6794293424777,92.15483486750469,588.0502949532555,2.0046569280939384,-0.6685367096478662,0.43058753155032337,0.1424013218913232,0.11361791750868129,0.10240278827972124,0.00014298934009641,0.0009692701767401058,9.508800632811725e-05,0.020278136476396248,0.01613975753414389,-0.014539482236492348,-1.1225311783154668e-05,-7.805309861144391e-05,-1.3412582513590012e-05,0.01613975753414389,0.012909031179009507,-0.011509973213271149,-7.986876271104673e-06,-6.847350736542769e-05,-1.0778965031719541e-05,-0.014539482236492348,-0.011509973213271149,0.010486331047461413,8.983989100546006e-06,4.969620493996507e-05,9.51455629183429e-06,-1.1225311783154668e-05,-7.986876271104673e-06,8.983989100546006e-06,2.04459513812068e-08,-5.2159702024351115e-08,5.868238254173189e-09,-7.805309861144391e-05,-6.847350736542769e-05,4.969620493996507e-05,-5.2159702024351115e-08,9.39484675517796e-07,6.205687919563642e-08,-1.3412582513590012e-05,-1.0778965031719541e-05,9.51455629183429e-06,5.868238254173189e-09,6.205687919563642e-08,9.041728947456065e-09,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\E2_dual_height_raw_20260808_151001.csv,PnP recomputed from raw four corners
E2,ihawk1,marker_3_BR,0.0,20260808_162715,3,2,89.76573394079382,92.56302949763396,587.1056211083196,2.006627398286087,-0.6662855939222052,0.42940570297192154,0.45263147101306556,0.4869777646374431,0.48022717429808554,0.002295416544897823,0.0029523544455255218,0.003130410409552171,0.2048752485514516,0.21965353894383466,-0.217172147274581,-0.0010100938265058526,-0.0013252096144945656,-0.0013770367256525403,0.21965353894383466,0.23714734325128092,-0.23366084351264685,-0.001104784327055258,-0.001436236959061121,-0.0015063203769753559,-0.217172147274581,-0.23366084351264685,0.2306181389343238,0.0010816176780809933,0.0014124557176178822,0.0014746404989165172,-0.0010100938265058526,-0.001104784327055258,0.0010816176780809933,5.268937114590659e-06,6.737938952883816e-06,7.18558791047945e-06,-0.0013252096144945656,-0.001436236959061121,0.0014124557176178822,6.737938952883816e-06,8.716396772014311e-06,9.18748960939346e-06,-0.0013770367256525403,-0.0015063203769753559,0.0014746404989165172,7.18558791047945e-06,9.18748960939346e-06,9.79946933223259e-06,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\E2_dual_height_raw_20260808_162715.csv,PnP recomputed from raw four corners
E2,ihawk1,marker_4_C,0.0,20260808_131913,3,2,-42.16289651116538,66.3875192637271,637.1407916280765,1.9917836144389052,-0.6584149041415353,0.439400740851741,0.1012380779684061,0.1549061054863618,0.11218347318451112,0.00044286047397275915,0.0005040545950452149,0.00036060862590277064,0.010249148430737074,0.015628099323015718,-0.011327988220470623,3.736237888536288e-05,3.632869580886237e-05,-3.649083078696936e-05,0.015628099323015718,0.02399590151695185,-0.017169504656387113,5.3818123006418106e-05,5.9953680239178584e-05,-5.578151367430241e-05,-0.011327988220470623,-0.017169504656387113,0.012585131655739925,-4.326488907589137e-05,-3.730446453897981e-05,4.024469724662792e-05,3.736237888536288e-05,5.3818123006418106e-05,-4.326488907589137e-05,1.961253994073769e-07,4.578090791389539e-08,-1.3037096168793648e-07,3.632869580886237e-05,5.9953680239178584e-05,-3.730446453897981e-05,4.578090791389539e-08,2.5407103478619554e-07,-1.3318044219598462e-07,-3.649083078696936e-05,-5.578151367430241e-05,4.024469724662792e-05,-1.3037096168793648e-07,-1.3318044219598462e-07,1.3003858107548438e-07,E2\E2_dual_camera_height_scan\run_20260808_131913\raw\E2_dual_height_raw_20260808_131913.csv,PnP recomputed from raw four corners
E2,ihawk1,marker_4_C,0.0,20260808_141232,3,2,-37.90885910777155,52.29060247769661,620.165241928402,2.6306458715452607,-0.8059177321502908,0.22581079250206076,0.25933528884850826,0.5265514314227437,36.03558586257816,0.9633308040626061,0.6294535389324661,0.0016895538631186246,0.0672547920421392,-0.09394207408841766,-8.320855702288977,-0.2215368734900262,0.14480662738772096,0.00041689478419998724,-0.09394207408841766,0.2772564099333404,17.891455681979547,0.4796036797987696,-0.31330597641762237,-0.0007810286954025558,-8.320855702288977,17.891455681979547,1298.5634484592429,34.71311321921131,-22.68214003844923,-0.060108492195168776,-0.2215368734900262,0.4796036797987696,34.71311321921131,0.9280062380559071,-0.6063718428939687,-0.0016047767247062451,0.14480662738772096,-0.31330597641762237,-22.68214003844923,-0.6063718428939687,0.3962117576746057,0.0010487038227534886,0.00041689478419998724,-0.0007810286954025558,-0.060108492195168776,-0.0016047767247062451,0.0010487038227534886,2.8545922563790684e-06,E2\E2_dual_camera_height_scan\run_20260808_141232\raw\E2_dual_height_raw_20260808_141232.csv,PnP recomputed from raw four corners
E2,ihawk1,marker_4_C,0.0,20260808_145501,3,2,-38.144559062881314,67.1787145260793,635.1944761968524,1.9913145162127261,-0.6407249381888361,0.4158463576271703,0.2072822954030028,0.29561273086892476,0.2527011068391408,0.0004101630641023264,0.0007644860913840358,0.0006386835938627743,0.04296594998753772,0.06120242101716709,-0.052379803916301676,4.865549113440464e-05,-0.00010135275088406227,3.834020370279809e-06,0.06120242101716709,0.08738688665178333,-0.07463019575931139,7.415438969995093e-05,-0.00013590141230799307,1.466217341781294e-05,-0.052379803916301676,-0.07463019575931139,0.06385784939772687,-5.97431142046347e-05,0.00012281280092999008,-5.4848752927023e-06,4.865549113440464e-05,7.415438969995093e-05,-5.97431142046347e-05,1.6823373915380912e-07,8.289272734537278e-08,2.1907661572809134e-07,-0.00010135275088406227,-0.00013590141230799307,0.00012281280092999008,8.289272734537278e-08,5.844389839196404e-07,3.6613423547670556e-07,3.834020370279809e-06,1.466217341781294e-05,-5.4848752927023e-06,2.1907661572809134e-07,3.6613423547670556e-07,4.0791673306946927e-07,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\E2_dual_height_raw_20260808_145501.csv,PnP recomputed from raw four corners
E2,ihawk1,marker_4_C,0.0,20260808_151001,3,2,-38.59888365664281,66.86131335971996,635.4275984678161,1.9917622714034382,-0.6443870098853568,0.4103549545298984,0.03606496833096574,0.06737865038345843,0.060377494641929576,0.0017322586294475002,0.0002698037935119665,0.00022553947529968085,0.0013006819407135617,0.002347980534270737,-0.002100474884786712,5.625289368237264e-05,6.555061604992576e-06,4.824650250294772e-06,0.002347980534270737,0.004539882527496323,-0.004068075296997749,0.00011462813366371013,1.5294401436808033e-05,1.1861453042053217e-05,-0.002100474884786712,-0.004068075296997749,0.0036454418592362344,-0.00010283802515755638,-1.3759738367079772e-05,-1.068173597474629e-05,5.625289368237264e-05,0.00011462813366371013,-0.00010283802515755638,3.0007199592953316e-06,4.3375448596214096e-07,3.454926542949949e-07,6.555061604992576e-06,1.5294401436808033e-05,-1.3759738367079772e-05,4.3375448596214096e-07,7.279408699344786e-08,6.052134814742173e-08,4.824650250294772e-06,1.1861453042053217e-05,-1.068173597474629e-05,3.454926542949949e-07,6.052134814742173e-08,5.086805491845535e-08,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\E2_dual_height_raw_20260808_151001.csv,PnP recomputed from raw four corners
E2,ihawk1,marker_4_C,0.0,20260808_162715,3,2,-35.52380005890236,66.64833622104952,632.0923283817119,1.9819885962959556,-0.6362136698534505,0.4068317955968002,0.20519724192338434,0.36835930691013624,0.2722291712667929,0.0017348566694381086,0.00026046620646694467,0.0013481626860354706,0.04210590809296392,0.07552002161872147,-0.055859370404561896,0.00034983780264198703,4.731701803530735e-05,0.00027643440046706797,0.07552002161872147,0.13568857898731596,-0.10021655887283004,0.0006324120525014284,8.673466979151591e-05,0.0004966054065694066,-0.055859370404561896,-0.10021655887283004,0.07410872168860486,-0.0004647061278050422,-6.299798710794449e-05,-0.00036682537459082503,0.00034983780264198703,0.0006324120525014284,-0.0004647061278050422,3.0097276634938865e-06,4.320231335692709e-07,2.313416791670398e-06,4.731701803530735e-05,8.673466979151591e-05,-6.299798710794449e-05,4.320231335692709e-07,6.784264471128104e-08,3.169293922977345e-07,0.00027643440046706797,0.0004966054065694066,-0.00036682537459082503,2.313416791670398e-06,3.169293922977345e-07,1.8175426280183747e-06,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\E2_dual_height_raw_20260808_162715.csv,PnP recomputed from raw four corners
E2,ihawk1,marker_0_TL,5.0,20260808_131913,3,2,-167.74766249565621,37.905808952653686,675.7395794806893,1.9956156313379652,-0.6709116199294501,0.4165087676508665,0.0687489890970612,0.14751130901669798,0.11013967030438279,0.00017687553981556202,0.00043344091142401455,0.00012699042422048069,0.00472642350186784,0.01012038792741972,-0.007560504454268473,-1.1425612577163417e-06,-2.718797859020406e-05,-6.051500972345485e-06,0.01012038792741972,0.021759586287819765,-0.0162461785730113,-7.810608237739759e-07,-5.653792765648956e-05,-1.3823392428526152e-05,-0.007560504454268473,-0.0162461785730113,0.012130746974758142,7.59781358160232e-07,4.241465188950143e-05,1.0235225391569814e-05,-1.1425612577163417e-06,-7.810608237739759e-07,7.59781358160232e-07,3.128495658504647e-08,3.781420906199352e-08,-1.4655638016212048e-08,-2.718797859020406e-05,-5.653792765648956e-05,4.241465188950143e-05,3.781420906199352e-08,1.878710236960804e-07,1.8570603374769754e-08,-6.051500972345485e-06,-1.3823392428526152e-05,1.0235225391569814e-05,-1.4655638016212048e-08,1.8570603374769754e-08,1.612656784369765e-08,E2\E2_dual_camera_height_scan\run_20260808_131913\raw\E2_dual_height_raw_20260808_131913.csv,PnP recomputed from raw four corners
E2,ihawk1,marker_0_TL,5.0,20260808_141232,3,2,-164.3480383810673,34.33052485605161,671.353696214941,1.9864337184816487,-0.6365498788234445,0.3946456500422744,0.10514356821911224,0.24770069731222302,0.16469070245719275,0.00011479433330090199,0.0005369957197048428,0.00046075166517276915,0.011055169937847107,0.025986199478569113,-0.017235143512204933,-3.2963294065454535e-06,5.159858144809433e-05,4.7652391864131575e-05,0.025986199478569113,0.061355635448961526,-0.040775569518735046,-9.57183342862556e-06,0.00012488741588749785,0.0001106406574994892,-0.017235143512204933,-0.040775569518735046,0.027123027475843598,6.896320078851357e-06,-8.39122828091898e-05,-7.296972158585522e-05,-3.2963294065454535e-06,-9.57183342862556e-06,6.896320078851357e-06,1.3177738957998574e-08,-3.946171919891781e-08,-5.041888070636143e-09,5.159858144809433e-05,0.00012488741588749785,-8.39122828091898e-05,-3.946171919891781e-08,2.8836440298132203e-07,2.0431350436971478e-07,4.7652391864131575e-05,0.0001106406574994892,-7.296972158585522e-05,-5.041888070636143e-09,2.0431350436971478e-07,2.1229209695947957e-07,E2\E2_dual_camera_height_scan\run_20260808_141232\raw\E2_dual_height_raw_20260808_141232.csv,PnP recomputed from raw four corners
E2,ihawk1,marker_0_TL,5.0,20260808_145501,3,2,-162.48810730317837,36.13776205860571,673.519092339524,1.998480441092206,-0.6386513846064368,0.41641301051167234,0.21015201195998331,0.565391767156356,0.343394226975438,0.0015070999294601634,0.001451569683225164,0.001285559486549746,0.04416386813082897,0.11881791749861301,-0.07216162809169542,0.00016676003436909978,5.181129436496363e-05,0.0002630149266499924,0.11881791749861301,0.319667850368187,-0.19414694937472676,0.00045027677302650413,0.0001412096598314012,0.0007079852414114521,-0.07216162809169542,-0.19414694937472676,0.1179195951200586,-0.000276723327755234,-8.939701049141242e-05,-0.00043072706057831135,0.00016676003436909978,0.00045027677302650413,-0.000276723327755234,2.271350197378829e-06,2.0284788838892638e-06,1.3695179244688814e-06,5.181129436496363e-05,0.0001412096598314012,-8.939701049141242e-05,2.0284788838892638e-06,2.1070545452584025e-06,7.287779370805536e-07,0.0002630149266499924,0.0007079852414114521,-0.00043072706057831135,1.3695179244688814e-06,7.287779370805536e-07,1.6526631934580465e-06,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\E2_dual_height_raw_20260808_145501.csv,PnP recomputed from raw four corners
