motion_tier,motion_scenario,translation_mm,rotation_deg,pixel_noise_sigma_px,height_gt_mm,method,n_planned,n_success,success_rate,xy_mean_mm,xy_rmse_mm,xy_median_mm,xy_p95_mm,z_rmse_mm,error_3d_rmse_mm
0,S0_nominal,0.0,0.0,0.5,0.0,FrozenExtrinsicPnP,2500,2500,1.0,5.280169980459202,6.785388133644095,4.26069057894634,13.904929667883188,5.040955839580252,8.452971542646782
0,S0_nominal,0.0,0.0,0.5,0.0,RelocalizedPnP,2500,2500,1.0,5.303663740907928,6.806699036681776,4.267037400175134,13.822354747822043,5.063158692340292,8.48332055976819
0,S0_nominal,0.0,0.0,0.5,0.0,OracleMotionAwarePnP,2500,2500,1.0,5.280169980459202,6.785388133644095,4.26069057894634,13.904929667883188,5.040955839580252,8.452971542646782
0,S0_nominal,0.0,0.0,0.5,10.0,FrozenHomography,2500,2500,1.0,12.21789638450409,12.40438855813501,11.881881477362603,15.793976520545254,10.0,15.933262550438021
0,S0_nominal,0.0,0.0,0.5,10.0,DynamicHomography,2500,2500,1.0,13.177690299394028,13.337831036501397,12.907239553864645,16.759648680262668,10.0,16.670265047630764
0,S0_nominal,0.0,0.0,0.5,10.0,FrozenExtrinsicPnP,2500,2500,1.0,5.143490563761588,6.645956802091977,4.071572063896115,13.151661927265136,4.810182778956058,8.204059981633364
0,S0_nominal,0.0,0.0,0.5,10.0,RelocalizedPnP,2500,2500,1.0,5.2089517572754005,6.701434187792242,4.156454531578443,13.266161448442608,4.861608961779506,8.27915828273415
0,S0_nominal,0.0,0.0,0.5,10.0,OracleMotionAwarePnP,2500,2500,1.0,5.143490563761588,6.645956802091977,4.071572063896115,13.151661927265136,4.810182778956058,8.204059981633364
0,S0_nominal,0.0,0.0,0.5,25.0,FrozenHomography,2500,2500,1.0,33.48920646811441,33.90241044424956,32.57936292270354,42.38461402338984,25.0,42.12331223835991
0,S0_nominal,0.0,0.0,0.5,25.0,DynamicHomography,2500,2500,1.0,34.41746259122871,34.802990110236834,33.48894660300624,43.092935516607824,25.0,42.8514657930536
0,S0_nominal,0.0,0.0,0.5,25.0,FrozenExtrinsicPnP,2500,2500,1.0,5.294721614793653,6.843311760051376,4.249120148776747,13.99136053622083,4.745465151107462,8.327686073912298
